ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"192.168.0.11","192.168.0.5","40","1","0","128","6","64240","61056","372","0","91","0","0","1","0","0","0","0","236.681166000","0.000020000","0.221948000","0.000020000"
"192.168.0.5","192.168.0.11","1273","1","0","128","6","65164","372","62516","1233","91","0","0","1","1","0","0","0","236.681543000","0.000377000","0.222325000","0.000377000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64240","63749","372","0","91","0","0","1","0","0","0","0","236.682017000","0.000474000","0.222799000","0.000474000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","85","0","0","1","0","0","0","0","237.662363000","0.980346000","38.802125000","20.126815000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","80","0","0","1","1","0","0","0","237.662468000","0.000105000","38.935684000","20.126816000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","79","0","0","1","0","0","0","0","237.662719000","0.000251000","38.954776000","20.126812000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","468250910","1","0","85","0","0","0","0","1","0","0","237.662900000","0.000181000","38.802662000","0.000537000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","452979128","1","0","80","0","0","0","0","1","0","0","237.663183000","0.000283000","38.936399000","0.000715000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","4220024400","1","0","79","0","0","0","0","1","0","0","237.663212000","0.000029000","38.955269000","0.000493000"
"192.168.0.11","192.168.0.255","214","0","0","128","17",,,,,,,,,,,,,"238.024258000","0.361046000",,
"192.168.0.5","192.168.0.11","93","1","0","128","6","65164","372","63749","53","91","0","0","1","1","0","0","0","238.365375000","0.341117000","1.906157000","1.683358000"
"192.168.0.11","192.168.0.5","93","1","0","128","6","64187","63802","372","53","91","0","0","1","1","0","0","0","238.365852000","0.000477000","1.906634000","0.000477000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","92","0","0","0","0","0","1","0","238.635815000","0.269963000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","92","0","0","1","0","0","1","0","238.636279000","0.000464000","0.000464000","0.000464000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","92","0","0","1","0","0","0","0","238.636567000","0.000288000","0.000752000","0.000288000"
"192.168.0.5","192.168.0.11","177","1","0","128","6","65535","1","1","137","92","0","0","1","1","0","0","0","238.636811000","0.000244000","0.000996000","0.000244000"
"192.168.0.11","192.168.0.5","129","1","0","128","6","64103","138","1","89","92","0","0","1","1","0","0","0","238.637454000","0.000643000","0.001639000","0.000643000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65111","425","63802","0","91","0","0","1","0","0","0","0","238.646549000","0.009095000","2.187331000","0.280697000"
"192.168.0.5","192.168.0.11","125","1","0","128","6","65446","90","138","85","92","0","0","1","1","0","0","0","238.662178000","0.015629000","0.026363000","0.024724000"
"192.168.0.11","192.168.0.5","179","1","0","128","6","64018","223","90","139","92","0","0","1","1","0","0","0","238.662650000","0.000472000","0.026835000","0.000472000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","93","0","0","0","0","0","1","0","238.711414000","0.048764000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","93","0","0","1","0","0","1","0","238.711822000","0.000408000","0.000408000","0.000408000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","93","0","0","1","0","0","0","0","238.711992000","0.000170000","0.000578000","0.000170000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","94","0","0","0","0","0","1","0","238.724865000","0.012873000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","94","0","0","1","0","0","1","0","238.725275000","0.000410000","0.000410000","0.000410000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","94","0","0","1","0","0","0","0","238.725495000","0.000220000","0.000630000","0.000220000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","93","0","0","1","1","0","0","0","238.725754000","0.000259000","0.014340000","0.013762000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","95","0","0","0","0","0","1","0","238.735825000","0.010071000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","95","0","0","1","0","0","1","0","238.736232000","0.000407000","0.000407000","0.000407000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","94","0","0","1","1","0","0","0","238.736508000","0.000276000","0.011643000","0.011013000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","95","0","0","1","0","0","0","0","238.736518000","0.000010000","0.000693000","0.000286000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","95","0","0","1","1","0","0","0","238.736761000","0.000243000","0.000936000","0.000243000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","96","0","0","0","0","0","1","0","238.752642000","0.015881000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","96","0","0","1","0","0","1","0","238.753049000","0.000407000","0.000407000","0.000407000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","96","0","0","1","0","0","0","0","238.753217000","0.000168000","0.000575000","0.000168000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","96","0","0","1","1","0","0","0","238.753457000","0.000240000","0.000815000","0.000240000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","97","0","0","0","0","0","1","0","238.774181000","0.020724000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","97","0","0","1","0","0","1","0","238.774576000","0.000395000","0.000395000","0.000395000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","97","0","0","1","0","0","0","0","238.774740000","0.000164000","0.000559000","0.000164000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","98","0","0","0","0","0","1","0","238.787397000","0.012657000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","98","0","0","1","0","0","1","0","238.787807000","0.000410000","0.000410000","0.000410000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","98","0","0","1","0","0","0","0","238.788092000","0.000285000","0.000695000","0.000285000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","97","0","0","1","1","0","0","0","238.788335000","0.000243000","0.014154000","0.013595000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","98","0","0","1","1","0","0","0","238.788581000","0.000246000","0.001184000","0.000489000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","99","0","0","0","0","0","1","0","238.805094000","0.016513000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","99","0","0","1","0","0","1","0","238.805501000","0.000407000","0.000407000","0.000407000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","99","0","0","1","0","0","0","0","238.805647000","0.000146000","0.000553000","0.000146000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","100","0","0","0","0","0","1","0","238.816660000","0.011013000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","100","0","0","1","0","0","1","0","238.817065000","0.000405000","0.000405000","0.000405000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","100","0","0","1","0","0","0","0","238.817203000","0.000138000","0.000543000","0.000138000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","99","0","0","1","1","0","0","0","238.817447000","0.000244000","0.012353000","0.011800000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","100","0","0","1","1","0","0","0","238.817691000","0.000244000","0.001031000","0.000488000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","101","0","0","0","0","0","1","0","238.834377000","0.016686000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","101","0","0","1","0","0","1","0","238.834772000","0.000395000","0.000395000","0.000395000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","101","0","0","1","0","0","0","0","238.835039000","0.000267000","0.000662000","0.000267000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","102","0","0","0","0","0","1","0","238.852393000","0.017354000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","102","0","0","1","0","0","1","0","238.852796000","0.000403000","0.000403000","0.000403000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","102","0","0","1","0","0","0","0","238.852940000","0.000144000","0.000547000","0.000144000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","101","0","0","1","1","0","0","0","238.853185000","0.000245000","0.018808000","0.018146000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65307","229","223","0","92","0","0","1","0","0","0","0","238.865292000","0.012107000","0.229477000","0.202642000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","103","0","0","0","0","0","1","0","238.865719000","0.000427000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","103","0","0","1","0","0","1","0","238.866124000","0.000405000","0.000405000","0.000405000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","103","0","0","1","0","0","0","0","238.866294000","0.000170000","0.000575000","0.000170000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","102","0","0","1","1","0","0","0","238.866513000","0.000219000","0.014120000","0.013573000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","104","0","0","0","0","0","1","0","238.882120000","0.015607000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","104","0","0","1","0","0","1","0","238.882527000","0.000407000","0.000407000","0.000407000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","104","0","0","1","0","0","0","0","238.882678000","0.000151000","0.000558000","0.000151000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","103","0","0","1","1","0","0","0","238.882931000","0.000253000","0.017212000","0.016637000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","93","0","0","1","0","0","0","0","238.883980000","0.001049000","0.172566000","0.158226000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","94","0","0","1","0","0","0","0","238.884009000","0.000029000","0.159144000","0.147501000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","96","0","0","1","0","0","0","0","238.884061000","0.000052000","0.131419000","0.130604000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","95","0","0","1","0","0","0","0","238.884224000","0.000163000","0.148399000","0.147463000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","105","0","0","0","0","0","1","0","238.893027000","0.008803000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","105","0","0","1","0","0","1","0","238.893433000","0.000406000","0.000406000","0.000406000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","105","0","0","1","0","0","0","0","238.893590000","0.000157000","0.000563000","0.000157000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","104","0","0","1","1","0","0","0","238.893832000","0.000242000","0.011712000","0.011154000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","106","0","0","0","0","0","1","0","238.913540000","0.019708000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","106","0","0","1","0","0","1","0","238.913953000","0.000413000","0.000413000","0.000413000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","106","0","0","1","0","0","0","0","238.914241000","0.000288000","0.000701000","0.000288000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","105","0","0","1","1","0","0","0","238.914486000","0.000245000","0.021459000","0.020896000"
"192.168.0.5","192.168.0.11","177","1","0","128","6","65535","1","1","137","106","0","0","1","1","0","0","0","238.914731000","0.000245000","0.001191000","0.000490000"
"192.168.0.11","192.168.0.5","129","1","0","128","6","64103","138","1","89","106","0","0","1","1","0","0","0","238.915274000","0.000543000","0.001734000","0.000543000"
"192.168.0.5","192.168.0.11","125","1","0","128","6","65446","90","138","85","106","0","0","1","1","0","0","0","238.934550000","0.019276000","0.021010000","0.019276000"
"192.168.0.11","192.168.0.5","132","1","0","128","6","64018","223","90","92","106","0","0","1","1","0","0","0","238.935006000","0.000456000","0.021466000","0.000456000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65307","229","223","0","92","0","0","1","0","0","0","1","238.959426000","0.024420000","0.323611000","0.094134000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64018","224","229","0","92","0","0","1","0","0","0","1","238.959819000","0.000393000","0.324004000","0.000393000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65307","230","224","0","92","0","0","1","0","0","0","0","238.960105000","0.000286000","0.324290000","0.000286000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","107","0","0","0","0","0","1","0","238.982649000","0.022544000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","107","0","0","1","0","0","1","0","238.983150000","0.000501000","0.000501000","0.000501000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","107","0","0","1","0","0","0","0","238.983434000","0.000284000","0.000785000","0.000284000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","107","0","0","1","1","0","0","0","238.983451000","0.000017000","0.000802000","0.000017000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","98","0","0","1","0","0","0","0","238.993450000","0.009999000","0.206053000","0.204869000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","99","0","0","1","0","0","0","0","238.993480000","0.000030000","0.188386000","0.176033000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","101","0","0","1","0","0","0","0","238.993536000","0.000056000","0.159159000","0.140351000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","100","0","0","1","0","0","0","0","238.993695000","0.000159000","0.177035000","0.176004000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","102","0","0","1","0","0","0","0","238.993725000","0.000030000","0.141332000","0.127212000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","103","0","0","1","0","0","0","0","238.993744000","0.000019000","0.128025000","0.110813000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","97","0","0","1","0","0","0","0","238.993761000","0.000017000","0.219580000","0.205426000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","108","0","0","0","0","0","1","0","239.002579000","0.008818000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","108","0","0","1","0","0","1","0","239.002990000","0.000411000","0.000411000","0.000411000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","108","0","0","1","0","0","0","0","239.003278000","0.000288000","0.000699000","0.000288000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","109","0","0","0","0","0","1","0","239.014520000","0.011242000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","109","0","0","1","0","0","1","0","239.014942000","0.000422000","0.000422000","0.000422000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","109","0","0","1","0","0","0","0","239.015101000","0.000159000","0.000581000","0.000159000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","108","0","0","1","1","0","0","0","239.015344000","0.000243000","0.012765000","0.012066000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","110","0","0","0","0","0","1","0","239.031435000","0.016091000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","110","0","0","1","0","0","1","0","239.031835000","0.000400000","0.000400000","0.000400000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","110","0","0","1","0","0","0","0","239.031999000","0.000164000","0.000564000","0.000164000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","109","0","0","1","1","0","0","0","239.032241000","0.000242000","0.017721000","0.017140000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","111","0","0","0","0","0","1","0","239.044032000","0.011791000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","111","0","0","1","0","0","1","0","239.044440000","0.000408000","0.000408000","0.000408000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","111","0","0","1","0","0","0","0","239.044603000","0.000163000","0.000571000","0.000163000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","110","0","0","1","1","0","0","0","239.044845000","0.000242000","0.013410000","0.012846000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","111","0","0","1","1","0","0","0","239.045090000","0.000245000","0.001058000","0.000487000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65354","182","223","0","106","0","0","1","0","0","0","0","239.084082000","0.038992000","0.170542000","0.149076000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","105","0","0","1","0","0","0","0","239.102120000","0.018038000","0.209093000","0.187634000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","107","0","0","1","0","0","0","0","239.102147000","0.000027000","0.119498000","0.118696000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","104","0","0","1","0","0","0","0","239.102175000","0.000028000","0.220055000","0.208343000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","89","0","0","1","1","0","0","0","239.193756000","0.091581000","40.269271000","20.892502000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","82","0","0","1","1","0","0","0","239.193864000","0.000108000","40.435910000","20.892506000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","81","0","0","1","1","0","0","0","239.194001000","0.000137000","40.453201000","20.892508000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","83","0","0","1","1","0","0","0","239.194109000","0.000108000","40.424784000","20.892510000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","1216420496","1","0","89","0","0","0","0","1","0","0","239.194278000","0.000169000","40.269793000","0.000522000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","2914175644","1","0","82","0","0","0","0","1","0","0","239.194874000","0.000596000","40.436920000","0.001010000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","3671309655","1","0","81","0","0","0","0","1","0","0","239.194906000","0.000032000","40.454106000","0.000905000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","1460045857","1","0","83","0","0","0","0","1","0","0","239.194934000","0.000028000","40.425609000","0.000825000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","108","0","0","1","0","0","0","0","239.212091000","0.017157000","0.209512000","0.196747000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","109","0","0","1","0","0","0","0","239.212124000","0.000033000","0.197604000","0.179883000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","110","0","0","1","0","0","0","0","239.212148000","0.000024000","0.180713000","0.167303000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","111","0","0","1","0","0","0","0","239.212175000","0.000027000","0.168143000","0.167085000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","78","0","0","1","1","0","0","0","239.412518000","0.200343000","40.722902000","21.001900000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","77","0","0","1","1","0","0","0","239.412759000","0.000241000","40.735357000","21.001898000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","86","0","0","1","0","0","0","0","239.412764000","0.000005000","40.532155000","21.001902000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","87","0","0","1","0","0","0","0","239.413006000","0.000242000","40.519901000","21.001901000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","88","0","0","1","1","0","0","0","239.413030000","0.000024000","40.502429000","21.001901000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","2700976136","1","0","78","0","0","0","0","1","0","0","239.413281000","0.000251000","40.723665000","0.000763000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","2560391672","1","0","77","0","0","0","0","1","0","0","239.414519000","0.001238000","40.737117000","0.001760000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","1089981253","1","0","86","0","0","0","0","1","0","0","239.414547000","0.000028000","40.533938000","0.001783000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","124516197","1","0","88","0","0","0","0","1","0","0","239.414573000","0.000026000","40.503972000","0.001543000"
"192.168.0.11","192.168.0.5","40","0","0","128","6","0","2397062035","1","0","87","0","0","0","0","1","0","0","239.414763000","0.000190000","40.521658000","0.001757000"
"192.168.0.11","192.168.0.255","214","0","0","128","17",,,,,,,,,,,,,"239.524962000","0.110199000",,
,,,,,,,,,,,,,,,,,,,"239.789750000","0.264788000",,
"192.168.0.5","192.168.0.11","40","1","0","128","6","65354","182","223","0","106","0","0","1","0","0","0","1","240.029104000","0.239354000","1.115564000","0.945022000"
"192.168.0.5","192.168.0.11","93","1","0","128","6","65111","425","63802","53","91","0","0","1","1","0","0","0","240.029337000","0.000233000","3.570119000","1.382788000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64018","224","182","0","106","0","0","1","0","0","0","1","240.029525000","0.000188000","1.115985000","0.000421000"
"192.168.0.11","192.168.0.5","93","1","0","128","6","64134","63855","425","53","91","0","0","1","1","0","0","0","240.029744000","0.000219000","3.570526000","0.000407000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65354","183","224","0","106","0","0","1","0","0","0","0","240.029814000","0.000070000","1.116274000","0.000289000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65058","478","63855","1460","91","0","0","1","1","0","0","0","240.054291000","0.024477000","3.595073000","0.024547000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65058","478","65315","1460","91","0","0","1","1","0","0","0","240.054894000","0.000603000","3.595676000","0.000603000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64240","66775","478","0","91","0","0","1","0","0","0","0","240.055388000","0.000494000","3.596170000","0.000494000"
"192.168.0.5","192.168.0.11","1273","1","0","128","6","65058","478","66775","1233","91","0","0","1","1","0","0","0","240.055785000","0.000397000","3.596567000","0.000397000"
"192.168.0.11","192.168.0.5","132","1","0","128","6","63007","68008","478","92","91","0","0","1","1","0","0","0","240.056403000","0.000618000","3.597185000","0.000618000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","93","0","0","1","1","0","0","0","240.087153000","0.030750000","1.375739000","1.203173000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","93","0","0","1","1","0","0","0","240.087448000","0.000295000","1.376034000","0.000295000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","93","0","0","1","0","0","0","0","240.087938000","0.000490000","1.376524000","0.000490000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","94","0","0","1","1","0","0","0","240.093423000","0.005485000","1.368558000","1.209414000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","94","0","0","1","1","0","0","0","240.093731000","0.000308000","1.368866000","0.000308000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","95","0","0","1","0","0","0","0","240.094009000","0.000278000","1.358184000","1.209785000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","94","0","0","1","0","0","0","0","240.094223000","0.000214000","1.369358000","0.000492000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","95","0","0","1","1","0","0","0","240.094257000","0.000034000","1.358432000","0.000248000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","95","0","0","1","0","0","0","0","240.095274000","0.001017000","1.359449000","0.001017000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","95","0","0","1","1","0","0","0","240.095678000","0.000404000","1.359853000","0.000404000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","96","0","0","1","0","0","0","0","240.097835000","0.002157000","1.345193000","1.213774000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","96","0","0","1","1","0","0","0","240.098077000","0.000242000","1.345435000","0.000242000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","97","0","0","1","1","0","0","0","240.098492000","0.000415000","1.324311000","1.104731000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","96","0","0","1","0","0","0","0","240.098719000","0.000227000","1.346077000","0.000642000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","97","0","0","1","1","0","0","0","240.099149000","0.000430000","1.324968000","0.000657000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","96","0","0","1","1","0","0","0","240.099395000","0.000246000","1.346753000","0.000676000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","97","0","0","1","0","0","0","0","240.099638000","0.000243000","1.325457000","0.000489000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","98","0","0","1","0","0","0","0","240.099641000","0.000003000","1.312244000","1.106191000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","98","0","0","1","1","0","0","0","240.099659000","0.000018000","1.312262000","0.000018000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","99","0","0","1","1","0","0","0","240.100590000","0.000931000","1.295496000","1.107110000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","98","0","0","1","0","0","0","0","240.101310000","0.000720000","1.313913000","0.001651000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","98","0","0","1","1","0","0","0","240.101711000","0.000401000","1.314314000","0.000401000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","99","0","0","1","1","0","0","0","240.104697000","0.002986000","1.299603000","0.004107000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","100","0","0","1","1","0","0","0","240.105034000","0.000337000","1.288374000","1.111339000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","99","0","0","1","0","0","0","0","240.105211000","0.000177000","1.300117000","0.000514000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","100","0","0","1","1","0","0","0","240.105704000","0.000493000","1.289044000","0.000670000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","101","0","0","1","0","0","0","0","240.106018000","0.000314000","1.271641000","1.112482000"
